Godina,Izvođač,Naziv_pesme,Žanr,Akustičnost,Plesozovnost,Instrumentalnost,Glasnoća,Valentnost,Energičnost,Muzička_dekada
2006,casey donahew,crash,country,0.007057236,0.602512726,0.0,0.720098454,0.515663644,0.706697547,2000s
2006,dixie chicks,silent house,country,0.172689932,0.50287014,6.79e-06,0.808271159,0.503297609,0.749741934,2000s
2006,chris young,burn,country,0.170681898,0.638254089,0.0,0.862215727,0.742374279,0.79679045,2000s
2006,aaron watson,good thing going,country,0.466866935,0.566771364,2.17e-05,0.746096454,0.421887881,0.561547868,2000s
2006,johnny cash,it's all over,country,0.942771027,0.554857576,5.25e-05,0.605004743,0.541426216,0.134107091,2000s
2006,hank williams iii,louisiana stripes,country,0.618473513,0.50287014,0.000310729,0.536086968,0.525968673,0.320299092,2000s
2006,trent tomlinson,hey batter batter,country,0.012950816,0.425972057,0.0,0.791477579,0.827906018,0.957956645,2000s
2006,no justice,don't walk away,country,0.038653653,0.585183581,0.0,0.703074123,0.293075021,0.493477674,2000s
2006,moonshine bandits,sweet home california,country,0.362449159,0.696739955,0.0,0.707048176,0.447650453,0.699690321,2000s
2006,conway twitty,to see my angel cry,country,0.405621893,0.27867432,2.78e-06,0.554008666,0.675391591,0.280257802,2000s
2006,john berry,standing on the edge of goodbye,country,0.044778157,0.656666306,0.0,0.80388688,0.735160758,0.867863741,2000s
2006,the wreckers,way back home,country,0.146585489,0.468211849,0.002449393,0.752044715,0.610469909,0.727719224,2000s
2006,mike bowling,call me gone,country,0.260039418,0.630672587,0.0,0.691075046,0.557914262,0.482466319,2000s
2006,charley pride,i'm just me,country,0.593373086,0.614426514,0.0,0.636412584,0.965993405,0.450433287,2000s
2006,the avett brothers,sanguine,country,0.742971629,0.505036283,0.018016194,0.620721483,0.394064303,0.240216511,2000s
2006,chris knight,william's son,country,0.602409239,0.604678869,0.0,0.743583827,0.442497939,0.306284641,2000s
2006,trent tomlinson,i was gonna leave tomorrow anyway,country,0.117468993,0.51695007,0.0,0.788657283,0.484748557,0.828823483,2000s
2006,tim mcgraw,when the stars go blue,country,0.358433091,0.415141341,7.37e-06,0.742789016,0.625927453,0.682672772,2000s
2006,randy rogers band,before i believe it's true,country,0.039356465,0.555940648,2.13e-05,0.728354229,0.306471558,0.643632514,2000s
2006,granger smith,livin' like a lonestar,country,0.164657796,0.642586375,0.0,0.80416891,0.897980214,0.87186787,2000s
2006,johnny cash,i came to believe,country,0.895582224,0.515866999,0.003178138,0.617849909,0.268342951,0.281258834,2000s
2006,casey donahew,shine on me,country,0.156625659,0.515866999,0.0,0.691254519,0.247732894,0.565551997,2000s
2006,eleven hundred springs,why you been gone so long,country,0.035039192,0.675078523,2.81e-06,0.688639335,0.888705688,0.658647998,2000s
2006,johnny cash,a legend in my time,country,0.932730856,0.424888985,0.000536437,0.593492808,0.279678483,0.280257802,2000s
2006,alan jackson,are you washed in the blood,country,0.688754708,0.737896675,0.0,0.683793554,0.811417972,0.463446706,2000s
2006,alan jackson,the old rugged cross,country,0.871485815,0.526697715,0.0,0.617311489,0.27143446,0.206181414,2000s
2006,hank williams iii,pills i took,country,0.244979162,0.681576952,1.77e-05,0.776863318,0.876339654,0.839834838,2000s
2006,chris young,center of my world,country,0.192770274,0.656666306,8.62e-06,0.82691075,0.727947238,0.806800773,2000s
2006,alan jackson,i'll fly away,country,0.722891288,0.66641395,0.0,0.662949004,0.365210223,0.449432255,2000s
2006,chris young,drinkin' me lonely,country,0.676706503,0.593848153,0.0,0.712970797,0.341508656,0.379359996,2000s
2006,eleven hundred springs,thunderbird will do just fine,country,0.143573437,0.690241525,2.6e-06,0.746352845,0.748557296,0.648637675,2000s
2006,alan jackson,in the garden,country,0.90060231,0.520199285,1.82e-05,0.635361382,0.13231657,0.231207221,2000s
2006,dierks bentley,the heaven i'm headed to,country,0.03021991,0.499620925,0.003572874,0.760864549,0.548639736,0.746738837,2000s
2006,alan jackson,what a friend we have in jesus,country,0.906626412,0.419473627,0.0,0.592185217,0.272464963,0.174148382,2000s
2006,lindsey haun,broken,country,0.704818981,0.379399978,0.0,0.768889573,0.209604287,0.518503481,2000s
2006,montgomery gentry,some people change,country,0.045782174,0.528863858,0.0,0.751198626,0.343569662,0.610598449,2000s
2006,alan jackson,blessed assurance,country,0.89357419,0.32632947,0.0,0.624182755,0.304410552,0.277254705,2000s
2006,rascal flatts,words i couldn't say,country,0.161645745,0.415141341,0.0,0.802912596,0.357996702,0.748740902,2000s
2006,casey donahew,fallen,country,0.278111725,0.515866999,0.0,0.719047253,0.41776587,0.555541675,2000s
2006,eric church,can't take it with you,country,0.058633593,0.665330878,0.0,0.691100685,0.757831822,0.623611869,2000s
2006,steve holy,brand new girlfriend,country,0.027408662,0.657749377,0.0,0.823270005,0.717642209,0.861857548,2000s
2006,casey donahew,white trash story,country,0.12550113,0.657749377,0.0,0.743686383,0.772258862,0.716707869,2000s
2006,george strait,give it away,country,0.473895054,0.657749377,0.000110324,0.765761608,0.599134378,0.651640772,2000s
2006,rascal flatts,what hurts the most,country,0.00845282,0.503953211,0.0,0.785196011,0.316776587,0.671661417,2000s
2006,eric church,how 'bout you,country,0.010541175,0.525614643,1.93e-05,0.729866933,0.766075845,0.878875096,2000s
2006,josh turner,me and god,country,0.237951042,0.572186722,5.19e-06,0.755941851,0.843363561,0.755748127,2000s
2006,eric church,before she does,country,0.006053219,0.628506444,3.87e-06,0.717124324,0.598103875,0.768761547,2000s
2006,eric church,pledge allegiance to the hag,country,0.045480969,0.579768223,0.0,0.677973489,0.263190437,0.643632514,2000s
2006,rodney atkins,if you're going through hell (before the devil even knows),country,0.061545243,0.546193003,0.0,0.820398431,0.790807914,0.898895741,2000s
2006,dixie chicks,easy silence,country,0.576304795,0.585183581,0.0,0.72996949,0.267312448,0.396377545,2000s
2006,chris knight,cry lonely,country,0.40662591,0.568937507,0.003168016,0.74268646,0.351813685,0.612600514,2000s
2006,sugarland,county line,country,0.060039217,0.539694574,2.81e-06,0.842114709,0.743404782,0.905902967,2000s
2006,aaron watson,san angelo,country,0.492971378,0.524531572,3.1e-05,0.713560495,0.231244847,0.450433287,2000s
2006,old crow medicine show,i hear them all,country,0.129517198,0.615509585,0.0,0.724662205,0.675391591,0.477461158,2000s
2006,conway twitty,i can't stop loving you,country,0.748995732,0.443301202,4.37e-05,0.534651181,0.445589448,0.238214447,2000s
2006,hank williams iii,thrown out of the bar,country,0.148593523,0.653417091,0.0,0.824064816,0.968054411,0.741733676,2000s
2006,the wreckers,"stand still, look pretty",country,0.803212654,0.408642911,4.74e-05,0.730918135,0.330173124,0.241217544,2000s
2006,the avett brothers,backwards with time,country,0.762047954,0.689158453,0.001427126,0.736507448,0.538334707,0.349329028,2000s
2006,alan jackson,turn your eyes upon jesus,country,0.935742907,0.399978339,4.53e-06,0.608440376,0.239488871,0.18215664,2000s
2006,trace adkins,fightin' words,country,0.041665704,0.406476768,1.96e-05,0.768787016,0.480626546,0.789783224,2000s
2006,alan jackson,softly and tenderly,country,0.916666583,0.404310625,7.85e-06,0.610696613,0.152926628,0.200175221,2000s
2006,alan jackson,leaning on the everlasting arms,country,0.84236932,0.534279216,0.0,0.684614004,0.470321517,0.364344512,2000s
2006,alan jackson,i want to stroll over heaven with you,country,0.793172483,0.558106791,0.0,0.620336897,0.351813685,0.265242318,2000s
2006,rascal flatts,pieces,country,0.023392594,0.395646052,0.0,0.790041792,0.372423743,0.851847225,2000s
2006,old crow medicine show,my good gal,country,0.587348983,0.506119354,0.000406883,0.665461631,0.610469909,0.401382706,2000s
2006,alan jackson,when we all get to heaven,country,0.843373337,0.592765082,0.0,0.672871318,0.525968673,0.296274318,2000s
2006,alan jackson,standing on the promises,country,0.827309064,0.521282357,0.0,0.655308566,0.435284419,0.302280512,2000s
2006,randy rogers band,just a matter of time,country,0.165661813,0.432470486,6.23e-06,0.738148348,0.141591096,0.614602578,2000s
2006,rascal flatts,yes i do,country,0.062950866,0.630672587,7.61e-06,0.754352229,0.4641385,0.586573675,2000s
2006,alan jackson,'tis so sweet to trust in jesus,country,0.901606327,0.480125636,0.0,0.608004512,0.440436933,0.18215664,2000s
2006,chris knight,enough rope,country,0.830321115,0.513700856,0.0,0.706561034,0.306471558,0.293271221,2000s
2006,gillian welch,black star,country,0.775100176,0.488790209,0.001538462,0.639617465,0.201360264,0.346325931,2000s
2006,keb' mo',life is beautiful,country,0.813252825,0.638254089,3.34e-06,0.683178217,0.559975268,0.462445674,2000s
2007,clay walker,before the next teardrop falls,country,0.469878986,0.762807322,0.0,0.666974335,0.276586974,0.415397158,2000s
2007,max stalling,i-35,country,0.100400703,0.603595798,0.000746964,0.685895957,0.841302556,0.551537546,2000s
2007,josh ritter,to the dogs or whoever,country,0.210842581,0.21693924,8.13e-05,0.815475733,0.166323166,0.870866838,2000s
2007,dwight yoakam,close up the honky tonks,country,0.221886769,0.418390556,0.105263158,0.714432223,0.659934048,0.680670708,2000s
2007,wilco,please be patient with me,country,0.931726839,0.433553558,0.167004049,0.571750891,0.131286068,0.147120511,2000s
2007,the avett brothers,living of love,country,0.311244288,0.441135059,0.0,0.750044868,0.186933223,0.427409545,2000s
2007,townes van zandt,none but the rain,country,0.817268893,0.503953211,0.004362348,0.435043458,0.247732894,0.115087478,2000s
2007,martina mcbride,anyway,country,0.097489054,0.503953211,2e-05,0.740660975,0.289983512,0.503487997,2000s
2007,warren zevon,steady rain,country,0.705822998,0.49637171,0.234817814,0.654206087,0.412613355,0.415397158,2000s
2007,trisha yearwood,i would've loved you anyway,country,0.466866935,0.334994043,1.24e-05,0.769376715,0.292044518,0.467450835,2000s
2007,luke bryan,first love song,country,0.024898619,0.507202426,0.0,0.77924775,0.43219291,0.633622191,2000s
2007,wilco,sky blue sky,country,0.710843083,0.675078523,0.028137652,0.600594826,0.282769992,0.364344512,2000s
2007,okkervil river,unless it's kicks,country,0.065059302,0.325246399,1.96e-06,0.775581366,0.494023083,0.829824515,2000s
2007,robert earl keen,merry christmas from the family,country,0.543172232,0.524531572,0.0,0.653129246,0.43940643,0.460443609,2000s
2007,steve earle,satellite radio,country,0.4236942,0.483374851,0.006852227,0.719918981,0.861912613,0.819814192,2000s
2007,ricky skaggs,mandolin rain,country,0.80120462,0.5234485,0.03805668,0.752198549,0.509480627,0.571558191,2000s
2007,ryan adams,two,country,0.123493096,0.59168201,5.83e-06,0.750788401,0.559975268,0.487471481,2000s
2007,cross canadian ragweed,cry lonely,country,0.015159654,0.531030001,4.52e-06,0.767402507,0.553792251,0.830825547,2000s
2007,reba mcentire,because of you,country,0.633533769,0.546193003,0.0,0.765479578,0.177658697,0.548534449,2000s
2007,rascal flatts,still feels good,country,0.005300206,0.485540994,0.0,0.805168833,0.300288541,0.91591329,2000s
2007,townes van zandt,snake song,country,0.263051469,0.606845012,7.28e-06,0.442760813,0.42497939,0.163137027,2000s
2007,ryan adams & the cardinals,down in a hole,country,0.133533267,0.394562981,7.48e-05,0.772786709,0.511541632,0.705696514,2000s
2007,josh turner,nowhere fast,country,0.313252323,0.566771364,0.0,0.738917519,0.403338829,0.518503481,2000s
2007,ray bonneville,cool cool rain,country,0.455822747,0.643669447,0.006062753,0.58369869,0.510511129,0.421403351,2000s
2007,carrie underwood,do you hear what i hear,country,0.596385137,0.253763674,0.0,0.778196549,0.114798021,0.505490061,2000s
2007,crystal gayle,you never gave up on me,country,0.861445644,0.63933716,0.0,0.668410122,0.154987634,0.326305286,2000s
2007,kingspade,who run this,country,0.007047196,0.861366836,0.000258097,0.833884573,0.707337181,0.879876128,2000s
2007,gaither vocal band,when i cry,country,0.663654281,0.328495614,0.0,0.655026536,0.161170651,0.280257802,2000s
2007,brad paisley,when we all get to heaven,country,0.238955059,0.566771364,3.04e-05,0.69989488,0.275556472,0.595582965,2000s
2007,leann rimes,nothin’ better to do,country,0.255019332,0.42163977,0.0,0.820167679,0.444558945,0.911909161,2000s
2007,gaither vocal band,"sweet, sweet spirit",country,0.868473764,0.321997184,0.0,0.600005128,0.095218467,0.274251608,2000s
2007,clay walker,you're my witness,country,0.427710269,0.512617784,0.0,0.749121862,0.207543281,0.570557159,2000s
2007,merle haggard,it's not love (but it's not bad),country,0.189758223,0.646918661,0.0,0.566443607,0.509480627,0.281258834,2000s
2007,eilen jewell,high shelf booze,country,0.656626161,0.533196144,3.67e-05,0.709971028,0.615622424,0.524509674,2000s
2007,miranda lambert,getting ready,country,0.003432734,0.586266652,0.00084413,0.80552778,0.49299258,0.95595458,2000s
2007,the avett brothers,go to sleep,country,0.363453176,0.398895267,0.0,0.776632567,0.689818631,0.769762579,2000s
2007,ryan bingham,long way from georgia,country,0.046484986,0.745478176,0.000227733,0.613773299,0.530090684,0.282259866,2000s
2007,gary allan,watching airplanes,country,0.57128471,0.340409401,4.75e-05,0.823116171,0.447650453,0.722714063,2000s
2007,josh turner,another try,country,0.519075822,0.479042565,0.000346154,0.713791247,0.213726298,0.493477674,2000s
2007,jason aldean,do you wish it was me,country,0.169677881,0.568937507,3.53e-06,0.758608312,0.653751031,0.610598449,2000s
2007,jason aldean,back in this cigarette,country,0.323292493,0.494205567,0.000549595,0.747045099,0.27143446,0.519504513,2000s
2007,townes van zandt,"fare thee well, miss carousel",country,0.705822998,0.526697715,1.45e-05,0.566879471,0.565127782,0.406387867,2000s
2007,josh turner,the longer the waiting,country,0.333332664,0.293837323,0.000246964,0.712227265,0.336356142,0.494478706,2000s
2007,jason aldean,laughed until we cried,country,0.468874969,0.525614643,0.0,0.776581289,0.226092333,0.485469416,2000s
2007,clay walker,fall,country,0.193774291,0.528863858,0.0,0.7350973,0.190024732,0.543529287,2000s
2007,tim mcgraw,if you're reading this,country,0.826305046,0.263511318,0.0,0.699279543,0.327081616,0.304282576,2000s
2007,jason aldean,johnny cash,country,0.008131534,0.611177299,3.85e-06,0.808732662,0.696001649,0.856852386,2000s
2007,kenny chesney,don't blink,country,0.115460959,0.587349724,1.23e-05,0.695869548,0.642415499,0.605593288,2000s
2007,rascal flatts,take me there,country,0.004778117,0.473627207,0.0,0.798810348,0.309563067,0.857853418,2000s
2007,bleu edmondson,finger on the trigger,country,0.004045185,0.363153904,0.010323887,0.742994129,0.21784831,0.723715095,2000s
2007,miranda lambert,down,country,0.049296234,0.431387415,0.010931174,0.779709253,0.169414674,0.766759482,2000s
2007,emerson drive,i can only imagine,country,0.203814462,0.390230694,1.1e-06,0.72914904,0.122011542,0.4384209,2000s
2007,max stalling,the pila song,country,0.4648589,0.731398245,0.000331984,0.682178294,0.453833471,0.54453032,2000s
2007,tim mcgraw,let it go,country,0.323292493,0.449799632,0.0,0.807553265,0.463107997,0.860856515,2000s
2007,jason aldean,not every man lives,country,0.234938991,0.453048847,2.32e-06,0.765453939,0.202390767,0.647636643,2000s
2007,trace adkins,american man,country,0.06024002,0.50287014,1.36e-06,0.790759685,0.43219291,0.782775999,2000s
2007,miranda lambert,desperation,country,0.226906854,0.479042565,1.4e-05,0.730251519,0.381698269,0.589576772,2000s
2007,ryan bingham,don't wait for me,country,0.370481296,0.643669447,0.0,0.633412814,0.151896125,0.345324899,2000s
2007,gary allan,a feelin' like that,country,0.000503013,0.55052529,1.31e-05,0.700125631,0.477535037,0.817812128,2000s
2007,ryan bingham,sunshine,country,0.064256089,0.512617784,0.002459514,0.71425275,0.48577906,0.807801805,2000s
2007,lucinda williams,are you alright?,country,0.26606352,0.586266652,0.000382591,0.686665128,0.33223413,0.430412642,2000s
2007,kenny chesney,better as a memory,country,0.434738388,0.557023719,3.34e-05,0.61051714,0.12510305,0.302280512,2000s
2007,blake shelton,home,country,0.480923174,0.344741687,3.07e-06,0.735456247,0.265251443,0.443426061,2000s
2007,gary allan,learning how to bend,country,0.04668579,0.486624066,0.000171053,0.800041022,0.329142622,0.739731611,2000s
2007,josh turner,south carolina low country,country,0.381525483,0.673995451,0.000698381,0.705279081,0.526999176,0.611599481,2000s
2007,trace adkins,i got my game on,country,0.012248004,0.641503303,0.0,0.796169525,0.668178071,0.90289987,2000s
2007,laura bell bundy,find my way / finale,country,0.754015817,0.422722842,3.42e-06,0.65412917,0.283800495,0.356336254,2000s
